lang,page_title,url,wiki_link,status,reason,final_url,ia_url,ia_status
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/10401/a/103529,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/10401/a/103529,,missing
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/content/1/c6/15/33/07/0e0a038f.pdf,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/content/1/c6/15/33/07/0e0a038f.pdf,http://web.archive.org/web/20101214213136/http://www.regeringen.se/content/1/c6/15/33/07/0e0a038f.pdf,available
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/14491/a/162705,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/14491/a/162705,http://web.archive.org/web/20140108140406/http://www.regeringen.se/sb/d/14491/a/162705,available
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/content/1/c6/14/24/56/dca35b38.pdf,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/content/1/c6/14/24/56/dca35b38.pdf,http://web.archive.org/web/20140108140843/http://www.regeringen.se/content/1/c6/14/24/56/dca35b38.pdf,available
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/119/a/157185,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/119/a/157185,http://web.archive.org/web/20140108150523/http://www.regeringen.se/sb/d/119/a/157185,available
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/13793/a/157653,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/13793/a/157653,,missing
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/119/a/154759,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/119/a/154759,http://web.archive.org/web/20140108150747/http://www.regeringen.se/sb/d/119/a/154759,available
sv,Diskussion:Andreas Carlgren,http://regeringen.se/sb/d/15086/a/175119,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://regeringen.se/sb/d/15086/a/175119,http://web.archive.org/web/20140108150558/http://www.regeringen.se/sb/d/15086/a/175119,available
sv,Diskussion:Andreas Carlgren,http://www.regeringen.se/sb/d/15859/nocache/true/a/186523,https://sv.wikipedia.org/wiki/Diskussion:Andreas_Carlgren,dead,HTTP 404,https://www.regeringen.se/sb/d/15859/nocache/true/a/186523,,missing
sv,Diskussion:Andreas von Beckerath,http://www.regeringen.se/press/andreas-von-beckerath/,https://sv.wikipedia.org/wiki/Diskussion:Andreas_von_Beckerath,dead,HTTP 404,https://www.regeringen.se/press/andreas-von-beckerath/,http://web.archive.org/web/20160809220419/http://www.regeringen.se:80/press/andreas-von-beckerath,available
sv,Diskussion:Angeles Bermudez Svankvist,http://www.regeringen.se/sb/d/17591/a/221903,https://sv.wikipedia.org/wiki/Diskussion:Angeles_Bermudez_Svankvist,dead,HTTP 404,https://www.regeringen.se/sb/d/17591/a/221903,http://web.archive.org/web/20140221195030/http://www.regeringen.se/sb/d/17591/a/221903,available
sv,Diskussion:Anna Nilsdotter Grate,http://www.regeringen.se/sb/d/15050/a/173718,https://sv.wikipedia.org/wiki/Diskussion:Anna_Nilsdotter_Grate,dead,HTTP 404,https://www.regeringen.se/sb/d/15050/a/173718,,missing
sv,Diskussion:Anna Nilsdotter Grate,http://www.regeringen.se/sb/d/16916/a/208230,https://sv.wikipedia.org/wiki/Diskussion:Anna_Nilsdotter_Grate,dead,HTTP 404,https://www.regeringen.se/sb/d/16916/a/208230,,missing
sv,Diskussion:Anna Skarhed,http://www.regeringen.se/sb/d/12269/a/133159,https://sv.wikipedia.org/wiki/Diskussion:Anna_Skarhed,dead,HTTP 404,https://www.regeringen.se/sb/d/12269/a/133159,http://web.archive.org/web/20091028015459/http://www.regeringen.se:80/sb/d/12269/a/133159,available
sv,Diskussion:Anna Skarhed,http://www.regeringen.se/sb/d/13352/a/149206,https://sv.wikipedia.org/wiki/Diskussion:Anna_Skarhed,dead,HTTP 404,https://www.regeringen.se/sb/d/13352/a/149206,,missing
sv,Diskussion:Antibiotikaresistens,http://www.regeringen.se/content/1/c6/19/68/52/e8e8ef48.pdf,https://sv.wikipedia.org/wiki/Diskussion:Antibiotikaresistens,dead,HTTP 404,https://www.regeringen.se/content/1/c6/19/68/52/e8e8ef48.pdf,,missing
sv,Diskussion:Arméns stabs- och sambandsskola,http://www.regeringen.se/content/1/c4/35/11/12a87589.pdf,https://sv.wikipedia.org/wiki/Diskussion:Arméns_stabs-_och_sambandsskola,dead,HTTP 404,https://www.regeringen.se/content/1/c4/35/11/12a87589.pdf,,missing
sv,Diskussion:Arvfurstens palats,http://www.regeringen.se/sb/d/7005/a/68162,https://sv.wikipedia.org/wiki/Diskussion:Arvfurstens_palats,dead,HTTP 404,https://www.regeringen.se/sb/d/7005/a/68162,,missing
sv,Diskussion:Arvfurstens palats,http://www.regeringen.se/sb/d/7005/a/68163,https://sv.wikipedia.org/wiki/Diskussion:Arvfurstens_palats,dead,HTTP 404,https://www.regeringen.se/sb/d/7005/a/68163,http://web.archive.org/web/20131017013739/http://www.regeringen.se/sb/d/7005/a/68163,available
sv,Diskussion:Arvfurstens palats,http://www.regeringen.se/sb/d/7005/a/68181,https://sv.wikipedia.org/wiki/Diskussion:Arvfurstens_palats,dead,HTTP 404,https://www.regeringen.se/sb/d/7005/a/68181,,missing
sv,Diskussion:Arvfurstens palats,http://www.regeringen.se/sb/d/7005/a/68168,https://sv.wikipedia.org/wiki/Diskussion:Arvfurstens_palats,dead,HTTP 404,https://www.regeringen.se/sb/d/7005/a/68168,http://web.archive.org/web/20131017013611/http://www.regeringen.se/sb/d/7005/a/68168,available
sv,Diskussion:Arvfurstens palats,http://www.regeringen.se/sb/d/7005/a/68159,https://sv.wikipedia.org/wiki/Diskussion:Arvfurstens_palats,dead,HTTP 404,https://www.regeringen.se/sb/d/7005/a/68159,,missing
sv,Diskussion:Asylsökande med apatiska barn,http://www.regeringen.se/content/1/c6/06/31/06/81a0a1ea.pdf,https://sv.wikipedia.org/wiki/Diskussion:Asylsökande_med_apatiska_barn,dead,HTTP 404,https://www.regeringen.se/content/1/c6/06/31/06/81a0a1ea.pdf,http://web.archive.org/web/20140718172827/http://www.regeringen.se/content/1/c6/06/31/06/81a0a1ea.pdf,available
sv,Diskussion:Barnfattigdom,http://www.regeringen.se/sb/d/14414/a/183389,https://sv.wikipedia.org/wiki/Diskussion:Barnfattigdom,dead,HTTP 404,https://www.regeringen.se/sb/d/14414/a/183389,http://web.archive.org/web/20140116110832/http://www.regeringen.se/sb/d/14414/a/183389,available
sv,Diskussion:Basbelopp,http://www.regeringen.se/sb/d/14810/a/236669,https://sv.wikipedia.org/wiki/Diskussion:Basbelopp,dead,HTTP 404,https://www.regeringen.se/sb/d/14810/a/236669,http://web.archive.org/web/20150525191130/http://www.regeringen.se/sb/d/14810/a/236669,available
sv,Diskussion:Begravningsavgift,http://www.regeringen.se/download/319096ff.pdf?major=1&minor=132778&cn=attachmentPublDuplicator_0_attachment,https://sv.wikipedia.org/wiki/Diskussion:Begravningsavgift,dead,HTTP 404,https://www.regeringen.se/download/319096ff.pdf?major=1&minor=132778&cn=attachmentPublDuplicator_0_attachment,,missing
sv,Diskussion:Bemanningsföretag,http://www.regeringen.se/content/1/c6/15/93/57/c09de7b9.pdf,https://sv.wikipedia.org/wiki/Diskussion:Bemanningsföretag,dead,HTTP 404,https://www.regeringen.se/content/1/c6/15/93/57/c09de7b9.pdf,http://web.archive.org/web/20110703094823/http://www.regeringen.se/content/1/c6/15/93/57/c09de7b9.pdf,available
sv,Diskussion:Bolognaprocessen,http://www.regeringen.se/sb/d/9267,https://sv.wikipedia.org/wiki/Diskussion:Bolognaprocessen,dead,HTTP 404,https://www.regeringen.se/sb/d/9267,http://web.archive.org/web/20110808070056/http://www.regeringen.se/sb/d/9267,available
sv,Diskussion:Bostadslån,http://www.regeringen.se/content/1/c6/08/34/31/af661408.pdf,https://sv.wikipedia.org/wiki/Diskussion:Bostadslån,dead,HTTP 404,https://www.regeringen.se/content/1/c6/08/34/31/af661408.pdf,,missing
sv,Missbruk,http://www.regeringen.se/rattsdokument/proposition/2011/01/prop.-20101147/,https://sv.wikipedia.org/wiki/Missbruk,ok,,https://www.regeringen.se/rattsliga-dokument/proposition/2011/01/prop.-20101147/,http://web.archive.org/web/20171025113249/http://www.regeringen.se/rattsdokument/proposition/2011/01/prop.-20101147/,available
sv,Diskussion:C-byrån,http://www.regeringen.se/content/1/c6/02/81/37/6f303194.pdf,https://sv.wikipedia.org/wiki/Diskussion:C-byrån,dead,HTTP 404,https://www.regeringen.se/content/1/c6/02/81/37/6f303194.pdf,http://web.archive.org/web/20050211122542/http://regeringen.se:80/content/1/c6/02/81/37/6f303194.pdf,available
sv,Diskussion:Carin Götblad,http://www.regeringen.se/sb/d/16082/a/191602,https://sv.wikipedia.org/wiki/Diskussion:Carin_Götblad,dead,HTTP 404,https://www.regeringen.se/sb/d/16082/a/191602,http://web.archive.org/web/20150104025442/http://www.regeringen.se/sb/d/16082/a/191602,available
sv,Diskussion:Catharina Elmsäter-Svärd,http://www.regeringen.se/sb/d/13484/a/157698,https://sv.wikipedia.org/wiki/Diskussion:Catharina_Elmsäter-Svärd,dead,HTTP 404,https://www.regeringen.se/sb/d/13484/a/157698,http://web.archive.org/web/20140720040756/http://www.regeringen.se/sb/d/13484/a/157698,available
sv,Diskussion:Cecilia Stegö Chilò,http://www.regeringen.se/sb/d/7570/a/71067,https://sv.wikipedia.org/wiki/Diskussion:Cecilia_Stegö_Chilò,dead,HTTP 404,https://www.regeringen.se/sb/d/7570/a/71067,http://web.archive.org/web/20140621185708/http://www.regeringen.se/sb/d/7570/a/71067,available
sv,Diskussion:Christian Günther,http://www.regeringen.se/sb/d/119/nocache/true/a/8478/dictionary/true,https://sv.wikipedia.org/wiki/Diskussion:Christian_Günther,dead,HTTP 404,https://www.regeringen.se/sb/d/119/nocache/true/a/8478/dictionary/true,http://web.archive.org/web/20050321025216/http://www.regeringen.se:80/sb/d/119/nocache/true/a/8478/dictionary/true,available
