lang,page_title,url,wiki_link,status,final_url,ia_url,ia_status,reason
special,Q112826309,https://www.esamverka.se/download/18.4472a99d1784abb64fe55a56/1617090726276/V%C3%A4gledning%20Lagringsytor%20210312.pdf,https://special.wikipedia.org/wiki/Q112826309,ok,https://www.esamverka.se/download/18.4472a99d1784abb64fe55a56/1617090726276/V%C3%A4gledning%20Lagringsytor%20210312.pdf,,skipped,
special,Q112826310,https://www.esamverka.se/download/18.4472a99d1784abb64fe55a6e/1617090755211/V%C3%A4gledning%20eget%20utrymme%20hos%20myndighet%20210312.pdf,https://special.wikipedia.org/wiki/Q112826310,ok,https://www.esamverka.se/download/18.4472a99d1784abb64fe55a6e/1617090755211/V%C3%A4gledning%20eget%20utrymme%20hos%20myndighet%20210312.pdf,,skipped,
special,Q112826312,https://www.esamverka.se/download/18.1afa2964179effea5a286f48/1625144886153/V%C3%A4gledning%20programvarulicensiering.pdf,https://special.wikipedia.org/wiki/Q112826312,ok,https://www.esamverka.se/download/18.1afa2964179effea5a286f48/1625144886153/V%C3%A4gledning%20programvarulicensiering.pdf,,skipped,
special,Q112826314,https://www.esamverka.se/download/18.1d126bc174ad1e6c39ca2c/1598298292497/V%C3%A4gledning_R%C3%A4ttsliga%20f%C3%B6ruts%C3%A4ttningar%20f%C3%B6r%20digitalt%20i%20f%C3%B6rsta%20hand.pdf,https://special.wikipedia.org/wiki/Q112826314,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39ca2c/1598298292497/V%C3%A4gledning_R%C3%A4ttsliga%20f%C3%B6ruts%C3%A4ttningar%20f%C3%B6r%20digitalt%20i%20f%C3%B6rsta%20hand.pdf,,missing,HTTP 404
special,Q112826316,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cafe/1464274177874/R%C3%A4ttsligt%20uttalande%20r%C3%B6jandebegreppet.pdf,https://special.wikipedia.org/wiki/Q112826316,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cafe/1464274177874/R%C3%A4ttsligt%20uttalande%20r%C3%B6jandebegreppet.pdf,http://web.archive.org/web/20220630175251/https://www.esamverka.se/download/18.1d126bc174ad1e6c39cafe/1464274177874/R%C3%A4ttsligt%20uttalande%20r%C3%B6jandebegreppet.pdf,available,HTTP 404
special,Q112826318,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c885/1464690679088/R%C3%A4ttsligt%20uttalande%20f%C3%B6r%20sekretess%20enligt%2040%20kap%205%20%C2%A7%20offentlighets-%20och%20sekretesslagen.pdf,https://special.wikipedia.org/wiki/Q112826318,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c885/1464690679088/R%C3%A4ttsligt%20uttalande%20f%C3%B6r%20sekretess%20enligt%2040%20kap%205%20%C2%A7%20offentlighets-%20och%20sekretesslagen.pdf,,skipped,
special,Q112826320,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad7/1528807998458/R%C3%A4ttsligt%20uttalande%20inkommandetidpunkten.pdf,https://special.wikipedia.org/wiki/Q112826320,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad7/1528807998458/R%C3%A4ttsligt%20uttalande%20inkommandetidpunkten.pdf,,skipped,
special,Q112826321,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad0/1528808048350/R%C3%A4ttsligt%20uttalande%20Eget%20utrymme%202018.pdf,https://special.wikipedia.org/wiki/Q112826321,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad0/1528808048350/R%C3%A4ttsligt%20uttalande%20Eget%20utrymme%202018.pdf,http://web.archive.org/web/20220630174900/https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad0/1528808048350/R%C3%A4ttsligt%20uttalande%20Eget%20utrymme%202018.pdf,available,HTTP 404
special,Q112826323,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad1/1528808076113/Ra%CC%88ttsligt%20uttalande%20art%2022%20autobeslut.pdf,https://special.wikipedia.org/wiki/Q112826323,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad1/1528808076113/Ra%CC%88ttsligt%20uttalande%20art%2022%20autobeslut.pdf,,skipped,
special,Q112826324,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad2/1528808101751/Ra%CC%88ttsligt%20uttalande%20Missbruk%20av%20e-leg%202017.pdf,https://special.wikipedia.org/wiki/Q112826324,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cad2/1528808101751/Ra%CC%88ttsligt%20uttalande%20Missbruk%20av%20e-leg%202017.pdf,,skipped,
special,Q112826325,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cac3/1542007824143/eSam%20-%20Ra%CC%88ttsligt%20uttalande%20om%20ro%CC%88jande%20och%20molntj%C3%A4nster.pdf,https://special.wikipedia.org/wiki/Q112826325,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cac3/1542007824143/eSam%20-%20Ra%CC%88ttsligt%20uttalande%20om%20ro%CC%88jande%20och%20molntj%C3%A4nster.pdf,http://web.archive.org/web/20220630174906/https://www.esamverka.se/download/18.1d126bc174ad1e6c39cac3/1542007824143/eSam%20-%20Ra%CC%88ttsligt%20uttalande%20om%20ro%CC%88jande%20och%20molntj%C3%A4nster.pdf,available,HTTP 404
special,Q112826326,https://www.esamverka.se/download/18.1d126bc174ad1e6c39caf4/1568977769756/Kompletterande%20information%20om%20molnfr%C3%A5gan%202019-09.pdf,https://special.wikipedia.org/wiki/Q112826326,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39caf4/1568977769756/Kompletterande%20information%20om%20molnfr%C3%A5gan%202019-09.pdf,http://web.archive.org/web/20220630175149/https://www.esamverka.se/download/18.1d126bc174ad1e6c39caf4/1568977769756/Kompletterande%20information%20om%20molnfr%C3%A5gan%202019-09.pdf,available,HTTP 404
special,Q112826327,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cafd/1511878443000/R%C3%A4ttsligt%20uttalande%20Eget%20utrymme%202017.pdf,https://special.wikipedia.org/wiki/Q112826327,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cafd/1511878443000/R%C3%A4ttsligt%20uttalande%20Eget%20utrymme%202017.pdf,,skipped,
special,Q112826329,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c6c6/1498546141169/Informationsskyldighet%20enligt%20dataskyddsf%C3%B6rordningen%20170217.pdf,https://special.wikipedia.org/wiki/Q112826329,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c6c6/1498546141169/Informationsskyldighet%20enligt%20dataskyddsf%C3%B6rordningen%20170217.pdf,http://web.archive.org/web/20220630174908/https://www.esamverka.se/download/18.1d126bc174ad1e6c39c6c6/1498546141169/Informationsskyldighet%20enligt%20dataskyddsf%C3%B6rordningen%20170217.pdf,available,HTTP 404
special,Q112826331,https://www.esamverka.se/download/18.24752069177d2c0b5d822b39/1614594125303/PM%20inkommande%20handlingar%2020171031.pdf,https://special.wikipedia.org/wiki/Q112826331,ok,https://www.esamverka.se/download/18.24752069177d2c0b5d822b39/1614594125303/PM%20inkommande%20handlingar%2020171031.pdf,,skipped,
